SA3_CODE_2016,D_0_4_FPEFT_MPEFT,D_0_4_FPEFT_MPEPT,D_0_4_FPEFT_MPEAW,D_0_4_FPEFT_MPEHNS,D_0_4_FPEFT_MPET,D_0_4_FPEFT_MPULFTW,D_0_4_FPEFT_MPULPTW,D_0_4_FPEFT_MPUT,D_0_4_FPEFT_MPTLF,D_0_4_FPEFT_MPNLF,D_0_4_FPEFT_MPLFSNS,D_0_4_FPEFT_T,D_0_4_FPEPT_MPEFT,D_0_4_FPEPT_MPEPT,D_0_4_FPEPT_MPEAW,D_0_4_FPEPT_MPEHNS,D_0_4_FPEPT_MPET,D_0_4_FPEPT_MPULFTW,D_0_4_FPEPT_MPULPTW,D_0_4_FPEPT_MPUT,D_0_4_FPEPT_MPTLF,D_0_4_FPEPT_MPNLF,D_0_4_FPEPT_MPLFSNS,D_0_4_FPEPT_T,D_0_4_FPEAW_MPEFT,D_0_4_FPEAW_MPEPT,D_0_4_FPEAW_MPEAW,D_0_4_FPEAW_MPEHNS,D_0_4_FPEAW_MPET,D_0_4_FPEAW_MPULFTW,D_0_4_FPEAW_MPULPTW,D_0_4_FPEAW_MPUT,D_0_4_FPEAW_MPTLF,D_0_4_FPEAW_MPNLF,D_0_4_FPEAW_MPLFSNS,D_0_4_FPEAW_T,D_0_4_FPHNS_MPEFT,D_0_4_FPHNS_MPEPT,D_0_4_FPHNS_MPEAW,D_0_4_FPHNS_MPEHNS,D_0_4_FPHNS_MPET,D_0_4_FPHNS_MPULFTW,D_0_4_FPHNS_MPULPTW,D_0_4_FPHNS_MPUT,D_0_4_FPHNS_MPTLF,D_0_4_FPHNS_MPNLF,D_0_4_FPHNS_MPLFSNS,D_0_4_FPHNS_T,D_0_4_FPET_MPEFT,D_0_4_FPET_MPEPT,D_0_4_FPET_MPEAW,D_0_4_FPET_MPEHNS,D_0_4_FPET_MPET,D_0_4_FPET_MPULFTW,D_0_4_FPET_MPULPTW,D_0_4_FPET_MPUT,D_0_4_FPET_MPTLF,D_0_4_FPET_MPNLF,D_0_4_FPET_MPLFSNS,D_0_4_FPET_T,D_0_4_FPULFTW_MPEFT,D_0_4_FPULFTW_MPEPT,D_0_4_FPULFTW_MP_EAW,D_0_4_FPULFTW_MP_E_HW_NS,D_0_4_FPULFTW_MPET,D_0_4_FPULFTW_MPULFTW,D_0_4_FPULFTW_MPULPTW,D_0_4_FPULFTW_MPUT,D_0_4_FPULFTW_MPTLF,D_0_4_FPULFTW_MPNLF,D_0_4_FPULFTW_MPLFSNS,D_0_4_FPULFTW_T,D_0_4_FPULPTW_MPEFT,D_0_4_FPULPTW_MPEPT,D_0_4_FPULPTW_MPEAW,D_0_4_FPULPTW_MPEm_HW_NS,D_0_4_FPULPTW_MPET,D_0_4_FPULPTW_MPULFTW,D_0_4_FPULPTW_MPULPTW,D_0_4_FPULPTW_MPUT,D_0_4_FPULPTW_MPTLF,D_0_4_FPULPTW_MPNLF,D_0_4_FPULPTW_MPLFSNS,D_0_4_FPULPTW_T,D_0_4_FPUT_MPEFT,D_0_4_FPUT_MPEPT,D_0_4_FPUT_MPEAW,D_0_4_FPUT_MP_E_HNS,D_0_4_FPUT_MPET,D_0_4_FPUT_MPULFTW,D_0_4_FPUT_MPULPTW,D_0_4_FPUT_MPUT,D_0_4_FPUT_MPTLF,D_0_4_FPUT_MPNLF,D_0_4_FPUT_MPLFSNS,D_0_4_FPUT_T,D_0_4_FPTLF_MPEFT,D_0_4_FPTLF_MPEPT,D_0_4_FPTLF_MPEAW,D_0_4_FPTLF_MPEHNS,D_0_4_FPTLF_MPET,D_0_4_FPTLF_MPULFTW,D_0_4_FPTLF_MPULPTW,D_0_4_FPTLF_MPUT,D_0_4_FPTLF_MPTLF,D_0_4_FPTLF_MPNLF,D_0_4_FPTLF_MPLFSNS,D_0_4_FPTLF_T,D_0_4_FPNLF_MPEFT,D_0_4_FPNLF_MPEPT,D_0_4_FPNLF_MPEAW,D_0_4_FPNLF_MP_E_HNS,D_0_4_FPNLF_MPET,D_0_4_FPNLF_MPUEmpLfFTW,D_0_4_FPNLF_MPUEmpLfPTW,D_0_4_FPNLF_MPUT,D_0_4_FPNLF_MPTLF,D_0_4_FPNLF_MPNLF,D_0_4_FPNLF_MPLFSNS,D_0_4_FPNLF_T,D_0_4_FPLFSNS_MPEFT,D_0_4_FPLFSNS_MPEPT,D_0_4_FPLFSNS_MPEAW,D_0_4_FPLFSNS_MP_E_HNS,D_0_4_FPLFSNS_MPET,D_0_4_FPLFSNS_MPULFTW,D_0_4_FPLFSNS_MPULPTW,D_0_4_FPLFSNS_MPUT,D_0_4_FPLFSNS_MPTLF,D_0_4_FPLFSNS_MPNLF,D_0_4_FPLFSNS_MPLFSNS,D_0_4_FPLFSNS_T,D_0_4_FPT_MPEFT,D_0_4_FPT_MPEPT,D_0_4_FPT_MPEAW,D_0_4_FPT_MPEHNS,D_0_4_FPT_MPET,D_0_4_FPT_MPULFTW,D_0_4_FPT_MPULPTW,D_0_4_FPT_MPUT,D_0_4_FPT_MPTLF,D_0_4_FPT_MPNLF,D_0_4_FPT_MPLFSNS,D_0_4_FPT_T,D_5_9_FPEFT_MPEFT,D_5_9_FPEFT_MPEPT,D_5_9_FPEFT_MPEAW,D_5_9_FPEFT_MPEHNS,D_5_9_FPEFT_MPET,D_5_9_FPEFT_MPULFTW,D_5_9_FPEFT_MPULPTW,D_5_9_FPEFT_MPUT,D_5_9_FPEFT_MPTLF,D_5_9_FPEFT_MPNLF,D_5_9_FPEFT_MPLFSNS,D_5_9_FPEFT_T,D_5_9_FPEPT_MPEFT,D_5_9_FPEPT_MPEPT,D_5_9_FPEPT_MPEAW,D_5_9_FPEPT_MPEHNS,D_5_9_FPEPT_MPET,D_5_9_FPEPT_MPULFTW,D_5_9_FPEPT_MPULPTW,D_5_9_FPEPT_MPUT,D_5_9_FPEPT_MPTLF,D_5_9_FPEPT_MPNLF,D_5_9_FPEPT_MPLFSNS,D_5_9_FPEPT_T,D_5_9_FPEAW_MPEFT,D_5_9_FPEAW_MPEPT,D_5_9_FPEAW_MPEAW,D_5_9_FPEAW_MPEHNS,D_5_9_FPEAW_MPET,D_5_9_FPEAW_MPULFTW,D_5_9_FPEAW_MPULPTW,D_5_9_FPEAW_MPUT,D_5_9_FPEAW_MPTLF,D_5_9_FPEAW_MPNLF,D_5_9_FPEAW_MPLFSNS,D_5_9_FPEAW_T,D_5_9_FPHNS_MPEFT,D_5_9_FPHNS_MPEPT,D_5_9_FPHNS_MPEAW,D_5_9_FPHNS_MPEHNS,D_5_9_FPHNS_MPET,D_5_9_FPHNS_MPULFTW,D_5_9_FPHNS_MPULPTW,D_5_9_FPHNS_MPUT,D_5_9_FPHNS_MPTLF,D_5_9_FPHNS_MPNLF,D_5_9_FPHNS_MPLFSNS,D_5_9_FPHNS_T,D_5_9_FPET_MPEFT,D_5_9_FPET_MPEPT,D_5_9_FPET_MPEAW,D_5_9_FPET_MP_E_HNS,D_5_9_FPET_MPET,D_5_9_FPET_MPULFTW,D_5_9_FPET_MPULPTW,D_5_9_FPET_MPUT
20505,138,20,4,4,169,3,0,3,172,12,0,182,549,49,13,7,622,7,3,10,636,16,0,652,119,21,12,0,153,0,0,0,157,5,0,156,11,0,0,3,11,0,0,0,11,0,0,17,817,97,31,14,955,9,4,14,974,30,4,1004,0,3,0,0,3,0,0,3,6,3,0,7,25,3,0,0,30,4,0,4,32,3,0,31,22,3,0,0,29,5,0,7,37,6,0,38,840,99,28,14,983,18,3,22,1004,38,4,1046,506,67,19,17,602,23,0,23,628,59,0,688,3,0,0,0,4,0,0,0,4,0,5,10,1351,167,49,30,1596,44,3,43,1641,99,5,1742,283,38,10,3,327,0,0,3,326,23,0,346,685,56,16,0,752,16,5,23,773,33,3,812,28,11,3,0,40,0,0,0,42,0,0,44,3,0,0,12,14,0,0,0,14,0,0,16,997,98,28,15,1136,18,7,27
20601,430,84,9,0,527,16,0,17,547,43,0,584,1300,180,22,6,1502,14,3,23,1527,36,0,1562,362,42,35,0,439,4,0,5,449,0,0,447,16,3,0,8,21,0,0,0,21,3,0,25,2106,310,64,13,2500,33,9,40,2541,79,3,2625,24,11,0,0,28,6,0,6,37,0,0,37,36,11,0,0,48,0,0,0,50,4,0,53,56,19,0,0,77,13,0,13,91,4,0,93,2170,328,64,13,2579,44,9,51,2629,87,3,2720,828,149,15,22,1015,29,12,42,1059,115,0,1174,0,0,0,4,4,0,0,0,7,0,4,8,2997,486,72,39,3600,71,20,93,3693,206,6,3903,594,106,3,0,705,18,5,23,725,43,0,772,1269,169,12,8,1457,13,13,21,1480,32,3,1514,51,4,16,0,72,0,0,0,73,0,0,73,10,0,0,3,18,0,0,0,18,6,0,24,1926,278,26,8,2248,30,19,45
20602,311,58,4,0,372,0,3,7,376,21,0,403,861,152,6,3,1032,6,3,12,1040,15,0,1060,220,29,14,0,262,0,0,0,266,3,0,268,5,0,0,3,7,0,0,0,7,0,0,7,1395,242,30,11,1675,12,9,17,1693,41,3,1736,15,3,0,0,13,3,0,3,19,0,0,19,35,6,0,0,43,0,0,0,43,0,0,43,44,9,0,0,52,3,0,3,58,0,0,58,1438,253,30,8,1728,17,9,23,1751,41,3,1794,508,69,17,3,598,14,3,18,615,39,0,656,4,0,0,3,6,0,0,0,6,0,3,7,1952,322,42,16,2335,32,13,40,2374,83,8,2462,448,85,4,3,541,16,5,18,557,39,0,592,1017,144,11,5,1175,8,3,17,1195,20,0,1217,20,4,7,0,29,0,0,0,29,0,0,31,4,0,0,8,12,0,0,0,11,0,0,16,1485,231,20,21,1758,21,10,31
20603,414,53,3,0,470,13,3,16,482,33,0,514,934,96,10,11,1047,13,4,16,1063,24,0,1083,312,19,28,4,364,3,0,3,374,4,0,371,14,0,0,5,24,0,0,0,24,0,0,29,1675,168,46,18,1903,26,8,33,1937,61,0,2000,22,8,0,0,28,4,0,8,31,0,3,35,42,4,0,0,50,9,3,12,60,4,0,60,63,10,0,0,77,13,3,15,94,4,3,96,1738,181,45,18,1977,36,8,49,2027,63,3,2097,682,101,6,16,811,39,7,52,862,91,0,950,7,0,0,3,12,0,0,0,14,5,3,21,2423,281,55,40,2799,80,18,97,2899,159,5,3069,622,67,8,0,696,22,3,25,716,29,0,752,1109,105,6,6,1224,16,4,19,1245,20,0,1269,32,0,13,0,54,0,0,0,54,0,0,54,6,0,0,9,21,0,0,0,21,0,0,25,1769,170,36,15,1990,36,9,43
20604,512,53,8,3,572,20,0,22,600,29,0,631,649,96,11,3,756,18,0,17,773,23,0,795,217,33,42,7,296,4,0,4,302,8,0,311,6,3,0,15,17,3,0,3,20,0,0,23,1385,178,57,23,1641,46,4,49,1687,67,3,1761,62,0,0,0,66,3,0,3,71,3,0,73,51,9,0,0,60,5,4,13,68,3,0,70,114,7,0,0,121,7,4,16,134,8,0,144,1499,184,56,23,1764,54,9,59,1826,71,4,1906,899,145,16,17,1078,43,11,59,1137,185,0,1324,3,0,0,3,11,0,0,0,11,6,18,29,2397,335,78,43,2853,97,24,122,2972,268,21,3254,358,40,4,3,403,13,5,15,417,20,3,439,394,61,3,4,469,11,3,9,479,10,0,493,19,5,6,0,32,0,0,0,32,6,0,36,4,0,0,12,15,0,0,0,15,0,0,15,773,108,14,19,913,20,3,28
20605,640,75,8,6,728,18,3,19,748,44,0,794,1120,152,12,7,1292,18,0,17,1314,33,0,1348,373,42,27,4,454,3,0,3,460,9,0,464,11,0,0,14,21,0,0,0,21,0,3,24,2151,272,46,31,2496,43,4,45,2541,86,6,2632,27,3,0,3,36,3,0,3,35,3,0,41,41,4,0,0,43,9,0,9,51,0,0,59,69,8,0,3,79,11,0,8,89,7,0,98,2221,279,46,39,2574,49,8,55,2635,90,6,2727,893,86,14,16,1007,24,3,27,1036,68,0,1100,10,0,0,3,14,0,0,0,14,0,3,17,3124,361,55,59,3597,72,12,83,3677,160,10,3844,663,85,9,4,763,12,3,16,775,53,0,830,1005,122,5,4,1138,8,0,15,1150,21,0,1171,41,3,10,0,47,3,0,3,50,3,0,51,8,0,0,17,17,0,0,0,17,0,0,22,1711,210,25,23,1971,25,3,32
20606,289,29,3,0,324,4,0,8,332,10,0,338,505,53,9,9,570,5,0,7,579,14,0,591,179,10,7,3,194,0,0,0,195,8,0,202,3,0,0,3,6,0,0,0,6,0,4,9,975,86,24,13,1095,10,7,13,1114,26,4,1144,10,0,0,0,11,0,0,0,13,0,0,13,25,3,0,0,28,0,0,0,33,3,0,33,40,5,0,0,45,0,0,0,49,3,0,49,1016,89,24,13,1145,10,5,17,1159,29,4,1192,475,44,8,5,526,19,4,21,546,35,0,584,0,0,0,0,0,0,0,0,0,0,3,4,1486,136,24,18,1673,30,7,41,1709,65,5,1780,248,28,0,0,276,6,0,6,282,17,0,301,392,38,4,6,442,5,3,4,446,11,0,456,5,0,0,0,12,0,0,0,12,0,0,11,3,0,0,5,5,0,0,0,5,0,0,7,654,61,9,8,736,9,3,17
20607,457,73,6,3,533,13,3,15,549,34,0,586,880,124,12,6,1026,14,0,11,1034,15,0,1049,276,23,28,9,334,7,0,7,337,11,0,345,21,0,3,13,35,0,0,0,39,0,0,39,1637,222,43,32,1926,28,4,35,1964,55,0,2022,9,4,0,0,15,9,0,9,22,0,0,24,27,9,0,0,36,8,3,14,49,5,0,49,42,8,0,0,46,17,3,25,70,3,0,76,1678,229,43,32,1979,52,8,59,2031,64,0,2094,562,105,23,13,700,27,20,49,752,130,0,878,5,0,0,11,14,0,0,0,14,0,10,29,2244,335,66,53,2694,82,25,107,2794,192,8,2997,530,74,3,8,612,12,3,22,627,21,0,651,821,97,6,3,928,8,0,4,939,31,4,969,26,5,3,0,38,0,0,0,38,0,0,38,10,3,3,7,24,0,0,0,24,0,0,24,1386,181,15,15,1594,20,7,28
20701,993,129,3,6,1130,22,6,27,1164,58,0,1216,2121,203,24,13,2354,23,3,32,2389,32,0,2416,535,51,46,4,637,6,0,3,642,4,0,648,21,3,0,16,36,0,0,0,36,4,4,46,3668,379,78,37,4160,56,12,67,4227,92,4,4323,35,3,0,0,42,10,0,13,52,0,0,49,91,12,0,0,101,3,0,3,104,0,0,104,124,16,0,0,137,15,0,15,151,3,0,159,3790,398,78,37,4298,68,13,77,4379,96,4,4481,1629,170,55,15,1864,45,12,60,1920,190,0,2111,6,3,0,7,17,0,0,0,22,0,4,26,5428,567,130,64,6186,110,23,138,6321,287,10,6619,1819,189,5,11,2021,48,8,57,2080,97,0,2177,3129,240,20,19,3401,18,9,32,3430,64,0,3500,85,10,24,0,114,0,0,0,119,0,0,116,22,6,0,15,45,0,0,0,45,0,4,59,5053,440,49,51,5587,73,20,92
20702,557,46,11,3,618,15,3,21,637,46,0,682,983,131,14,8,1134,13,3,15,1148,30,0,1179,252,22,29,0,302,5,0,5,307,3,3,318,12,0,0,20,33,0,0,0,34,0,3,37,1804,202,49,33,2088,36,11,40,2131,80,3,2212,26,4,0,0,31,8,0,8,41,0,0,41,70,7,0,0,78,6,0,6,89,0,0,88,97,13,0,0,107,13,0,13,122,0,0,124,1903,221,49,33,2199,51,11,59,2254,79,3,2340,1070,143,21,30,1259,49,4,56,1317,135,0,1451,7,0,0,4,18,0,0,0,18,0,9,23,2978,363,65,69,3479,103,14,110,3585,219,9,3815,734,105,5,3,856,34,8,42,895,64,0,967,1337,148,9,16,1518,23,6,29,1546,33,0,1584,47,6,4,0,57,0,0,0,58,0,0,58,6,3,0,23,35,0,0,0,35,3,0,42,2126,262,26,44,2463,61,17,77
20703,639,82,4,0,731,22,0,21,751,55,0,811,1389,158,10,11,1572,21,0,24,1595,35,0,1636,336,42,21,0,400,0,0,0,400,11,0,414,12,3,0,7,24,0,0,0,24,3,0,26,2377,286,39,26,2728,40,3,44,2776,103,0,2877,47,9,0,0,54,4,3,8,65,4,0,67,57,3,0,0,60,8,0,7,70,0,0,70,109,11,0,3,117,14,7,15,137,4,0,138,2485,296,41,28,2847,56,8,60,2913,108,0,3019,1167,146,19,10,1342,42,9,56,1397,107,0,1506,6,3,0,3,10,0,0,0,10,0,10,16,3650,446,62,39,4205,100,18,120,4320,216,5,4547,834,112,9,0,949,31,10,40,985,75,0,1067,1881,175,21,18,2089,30,4,33,2125,55,0,2182,47,8,14,0,72,0,0,0,72,3,0,76,15,3,0,5,22,0,0,0,22,0,0,28,2781,297,38,24,3137,58,13,70
20801,650,66,11,6,730,19,0,20,747,30,0,785,1485,103,26,6,1620,16,3,16,1637,18,4,1662,353,22,21,3,400,0,0,0,402,6,0,408,16,0,0,12,32,0,0,0,34,0,6,36,2510,192,56,24,2783,37,4,37,2821,60,9,2890,16,3,0,0,16,3,0,3,23,0,0,21,66,8,0,0,67,4,0,4,72,0,0,72,76,7,0,0,84,10,0,10,94,0,0,95,2590,203,54,24,2871,39,4,44,2915,56,9,2980,1076,68,15,17,1174,23,0,23,1195,56,0,1254,6,0,0,6,12,0,0,0,12,0,0,12,3665,269,67,50,4061,65,4,66,4124,112,11,4246,1122,133,9,12,1267,22,4,23,1297,71,0,1371,2185,119,14,14,2337,22,0,22,2353,33,4,2396,56,7,11,0,66,0,0,0,67,0,0,74,24,0,0,11,33,0,0,0,33,3,0,42,3382,257,32,36,3706,43,4,46
20802,1112,131,24,7,1269,31,7,42,1308,63,0,1377,2614,270,14,21,2919,29,8,44,2960,71,8,3038,610,67,56,5,735,12,0,18,751,19,0,766,37,3,0,27,68,3,0,3,67,5,0,74,4369,466,91,61,4987,79,21,95,5085,159,8,5255,56,7,3,0,68,11,0,11,75,9,0,85,146,14,0,0,160,5,4,5,168,7,0,170,201,26,3,0,231,11,4,15,244,9,0,257,4567,496,97,61,5216,91,20,113,5329,170,8,5508,1834,207,45,43,2130,40,13,50,2182,124,0,2304,5,3,0,14,27,0,0,0,27,0,22,48,6409,708,135,119,7374,132,33,168,7536,297,27,7864,1638,207,17,12,1874,35,8,45,1916,93,4,2012,3152,303,15,28,3503,47,4,49,3549,53,10,3610,85,14,15,3,116,0,0,0,116,6,0,122,32,3,0,26,62,3,0,3,67,4,0,75,4915,528,44,67,5557,88,15,102
20803,754,101,4,3,859,18,5,26,883,43,0,932,2301,168,11,29,2504,18,0,17,2520,30,8,2558,510,32,57,6,606,6,0,6,611,4,0,620,18,0,4,20,41,0,0,0,45,5,0,48,3577,299,76,53,4010,44,3,49,4059,87,10,4153,31,4,0,0,35,0,0,0,35,0,0,38,81,5,0,0,87,10,0,10,92,0,0,95,107,13,0,0,121,10,0,10,127,3,0,131,3685,313,76,53,4136,53,3,54,4192,83,10,4283,1492,112,40,25,1677,29,3,35,1704,78,4,1794,5,0,0,0,9,0,0,0,9,0,7,19,5186,429,118,82,5817,79,4,87,5905,168,22,6091,1155,167,18,4,1339,24,12,33,1371,59,3,1436,2683,198,26,19,2925,23,0,32,2958,34,3,2995,68,11,16,3,96,0,0,0,102,3,0,101,29,6,0,13,45,3,0,3,46,4,0,48,3933,378,57,38,4408,48,18,65
20804,268,23,6,0,299,9,3,12,311,13,0,322,658,32,3,3,695,9,0,9,702,5,0,708,148,3,16,0,167,3,0,3,174,0,0,169,11,3,0,3,17,3,0,3,15,0,0,15,1080,65,20,7,1176,21,3,29,1204,18,0,1219,15,0,0,0,21,0,0,0,17,3,0,20,23,0,0,0,23,4,0,5,32,0,0,30,39,0,0,0,44,4,0,10,49,3,0,50,1127,65,20,9,1220,29,8,32,1252,20,0,1278,451,40,4,11,502,7,8,13,513,17,0,531,3,0,0,0,3,0,0,0,3,0,0,3,1572,101,28,20,1718,37,11,48,1766,40,3,1806,436,47,0,0,487,16,4,16,502,23,0,527,863,25,0,6,897,17,0,17,912,12,0,920,45,0,5,0,48,0,0,0,48,0,0,48,13,0,0,5,16,0,0,0,16,0,0,14,1354,81,6,13,1450,28,4,31
20901,720,113,8,6,856,17,11,24,877,42,0,922,2345,235,20,18,2613,19,0,24,2633,47,3,2683,565,80,49,0,700,10,0,9,705,4,0,712,29,0,0,16,48,0,0,0,48,8,0,51,3655,422,79,51,4212,46,11,62,4268,93,5,4369,39,3,0,0,36,3,0,4,45,0,0,44,98,3,0,0,103,9,0,14,115,6,0,121,139,8,0,0,143,9,3,11,155,12,0,165,3790,430,79,48,4354,57,12,75,4425,101,5,4538,1526,171,26,43,1764,39,9,49,1809,137,3,1952,7,3,0,3,18,0,0,0,18,3,12,29,5328,608,104,91,6126,97,26,124,6250,250,22,6522,972,151,3,5,1132,33,11,37,1171,78,0,1248,2686,257,24,24,2987,25,3,31,3016,33,5,3059,77,17,3,0,104,3,0,3,104,3,0,108,25,0,0,22,43,0,0,0,43,4,6,49,3759,428,31,53,4274,57,13,69
20902,447,98,3,3,554,18,4,20,579,45,0,617,1236,217,17,10,1477,16,5,20,1500,45,3,1545,264,51,22,3,340,4,0,4,350,8,0,358,18,3,0,12,31,0,0,0,36,0,0,35,1968,361,45,26,2399,42,12,56,2452,95,3,2552,29,7,0,5,37,10,3,18,53,0,0,54,58,23,0,0,83,8,8,15,92,3,0,98,86,30,0,4,125,19,11,28,149,6,0,154,2053,390,42,29,2523,66,18,84,2604,104,3,2711,1112,254,45,33,1446,70,24,94,1536,428,3,1966,5,0,0,5,12,3,0,3,12,0,17,29,3169,644,87,70,3977,140,41,178,4161,529,19,4711,572,107,9,13,696,16,3,20,716,48,0,767,1221,196,11,8,1433,23,9,37,1469,53,3,1525,46,4,9,0,62,3,0,3,61,0,0,66,14,6,0,17,35,0,0,0,35,0,0,33,1843,311,26,37,2225,41,19,60
20903,344,51,4,8,405,0,0,0,404,18,0,425,1162,98,14,14,1293,15,0,21,1312,22,0,1333,259,34,30,3,327,0,0,3,331,0,0,331,12,3,0,10,29,0,0,0,29,0,0,29,1778,188,53,35,2055,19,7,18,2074,33,0,2112,8,0,0,0,8,0,0,0,8,0,0,12,19,3,0,0,23,0,0,0,25,0,0,26,28,3,0,0,30,3,0,3,37,4,0,37,1807,194,53,34,2087,18,7,25,2112,42,0,2151,702,64,14,13,792,11,0,8,805,41,0,844,3,0,0,3,11,0,0,0,11,0,0,8,2514,259,67,52,2888,29,4,32,2927,77,3,3007,703,80,13,4,802,17,0,17,813,42,0,852,1705,140,11,15,1870,13,4,18,1894,25,0,1919,65,13,12,0,89,0,0,0,89,0,0,89,15,3,0,11,25,0,0,0,25,0,0,25,2488,232,34,27,2779,32,4,36
20904,1723,243,19,13,1995,61,25,84,2079,110,5,2204,3630,414,35,38,4121,42,11,48,4167,79,7,4252,972,101,94,7,1173,22,0,22,1194,16,3,1215,64,13,3,57,134,3,4,3,140,5,3,148,6386,771,151,115,7424,122,35,154,7585,210,21,7819,120,25,3,5,154,29,0,29,185,11,0,200,243,36,3,0,275,20,8,34,307,5,0,312,363,56,7,5,428,54,8,63,491,20,0,512,6750,828,157,120,7853,178,41,222,8078,232,21,8331,3902,707,78,126,4819,256,45,299,5117,786,24,5926,17,4,0,13,40,0,0,0,38,3,49,87,10676,1540,238,256,12708,431,85,521,13227,1024,93,14348,1910,250,19,19,2200,54,12,67,2266,124,0,2387,3631,418,42,37,4138,48,12,54,4191,117,12,4323,205,29,33,6,270,3,0,3,278,9,0,285,46,8,0,46,106,0,0,0,103,11,6,124,5798,702,106,110,6711,97,29,128
21001,390,36,3,0,434,4,0,5,440,19,0,462,962,55,15,11,1043,8,0,12,1055,8,0,1069,260,11,17,0,291,3,0,3,298,5,0,303,8,0,0,8,20,0,0,0,17,0,0,17,1623,107,38,23,1790,16,3,23,1814,34,0,1845,10,3,0,0,14,0,0,0,14,3,0,15,36,3,0,0,39,3,0,3,42,3,0,43,44,7,0,0,56,3,0,3,58,3,0,61,1665,116,38,23,1847,20,3,24,1870,40,0,1910,687,82,18,17,798,24,0,24,823,64,0,889,3,0,0,0,3,0,0,0,3,0,4,9,2350,196,57,46,2650,42,3,49,2695,104,8,2801,530,65,6,5,607,15,11,20,632,17,0,648,1225,82,16,5,1330,15,0,21,1347,22,0,1372,31,12,10,0,54,0,0,0,54,0,0,54,15,0,0,17,31,0,0,0,31,0,0,32,1801,161,34,29,2022,26,13,39
21002,165,11,4,0,182,3,0,3,183,8,0,189,587,46,9,4,645,4,4,5,656,7,0,661,156,12,14,0,182,0,0,0,181,3,0,183,5,0,0,5,14,0,0,0,14,0,0,9,916,70,26,8,1019,11,4,9,1029,20,0,1052,3,0,0,0,3,0,0,0,3,0,0,3,21,0,0,0,21,0,0,0,21,0,0,21,20,0,0,0,20,0,0,0,20,0,0,20,937,70,26,8,1045,11,4,9,1050,20,0,1072,420,34,11,3,472,8,0,8,482,21,0,505,6,0,0,0,6,0,0,0,6,0,3,9,1367,110,38,16,1520,14,4,19,1540,42,3,1587,315,29,5,3,362,7,0,5,365,10,0,380,781,62,4,10,851,6,3,11,864,18,0,880,28,8,8,0,42,0,0,0,42,0,0,43,5,0,0,3,10,0,0,0,10,0,0,12,1134,97,13,19,1261,12,8,22
21003,481,82,3,9,570,17,3,14,589,37,0,625,1054,154,18,11,1234,26,4,30,1264,29,3,1297,281,25,31,5,341,12,0,12,353,7,0,357,18,4,0,14,40,0,0,0,37,0,0,37,1832,255,52,40,2185,45,7,57,2242,78,3,2321,34,16,0,3,55,9,0,9,63,0,0,58,71,15,0,0,84,11,3,11,95,0,0,95,104,30,0,6,137,18,3,20,158,0,0,159,1939,287,52,43,2321,66,11,77,2394,81,3,2481,1378,271,40,57,1749,87,12,102,1847,290,6,2145,6,12,0,10,26,0,0,0,29,3,15,44,3320,570,97,108,4095,157,25,176,4270,369,27,4667,539,80,10,4,627,22,11,31,662,40,0,702,973,146,21,16,1153,21,7,35,1185,33,3,1223,38,5,5,0,48,0,0,3,51,3,0,55,11,0,0,19,33,0,0,0,32,3,0,37,1565,234,31,34,1863,44,22,67
21004,259,31,3,3,300,3,4,5,305,12,0,320,676,65,4,7,763,5,0,4,768,16,0,782,179,14,12,3,207,4,0,4,213,9,0,218,10,3,0,0,12,0,0,0,14,0,0,14,1128,107,21,12,1279,15,4,18,1294,34,0,1328,15,3,0,0,15,0,0,0,15,0,0,15,30,6,0,0,37,3,0,3,36,3,0,37,45,8,0,0,49,3,0,3,54,3,0,53,1169,114,21,12,1326,15,4,20,1345,35,0,1380,535,40,10,8,603,10,0,10,613,54,0,664,0,0,0,3,3,0,0,0,7,0,7,7,1712,157,36,25,1932,25,4,34,1962,85,4,2055,368,46,0,0,414,5,3,6,425,18,0,443,782,63,7,9,868,5,0,5,872,28,8,904,32,5,5,0,43,0,0,0,48,3,0,49,5,5,0,4,14,0,0,0,14,0,0,14,1190,120,14,18,1334,13,3,17
21005,991,196,17,7,1217,36,11,47,1261,93,7,1356,1732,276,20,18,2044,47,13,55,2102,81,4,2183,435,49,41,8,531,9,0,9,538,12,0,544,36,12,0,37,81,3,0,3,90,10,3,97,3197,528,71,74,3875,91,16,114,3986,190,11,4186,105,17,0,0,129,25,0,25,155,16,0,171,138,21,0,0,159,20,4,22,185,4,3,189,246,44,0,3,291,43,4,45,335,21,3,365,3445,567,77,77,4167,136,23,159,4325,208,14,4550,2986,983,74,156,4207,246,58,309,4510,1298,42,5852,13,11,0,20,45,0,0,3,49,10,41,105,6452,1564,149,252,8417,391,80,469,8884,1523,98,10504,1239,206,6,13,1458,52,17,67,1524,125,0,1653,1759,279,14,17,2072,59,16,79,2145,119,4,2271,77,16,13,0,104,0,0,0,105,5,0,106,33,9,0,44,86,4,0,4,90,13,3,107,3102,508,37,71,3719,120,26,143
